AA141;Poultry, Deer and Other Livestock Farming
KK12;Insurance
CC;Manufacturing
KK122;Health and General Insurance
KK122;Health and General Insurance
CC321;Pulp, Paper and Converted Paper Product Manufacturing
QQ113;Residential Care Services and Social Assistance
AA11;Horticulture and Fruit Growing
PP114;Adult, Community and Other Education
CC72;Fabricated Metal Product Manufacturing
KK12;Insurance
FF112;Machinery and Equipment Wholesaling
AA12;Sheep, Beef Cattle and Grain Farming
FF115;Other Goods Wholesaling
JJ;Information Media and Telecommunications
CC151;Beverage and Tobacco Product Manufacturing
JJ;Information Media and Telecommunications
MN11;Professional, Scientific and Technical Services
CC522;Fertiliser and Pesticide Manufacturing
CC211;Textile and Leather Manufacturing
CC521;Basic Chemical and Basic Polymer Manufacturing
AA13;Dairy Cattle Farming
CC511;Petroleum and Coal Product Manufacturing
FF116;Commission Based Wholesaling
99999;All industries
CC721;Fabricated Metal Product Manufacturing
CC511;Petroleum and Coal Product Manufacturing
LL;Rental, Hiring and Real Estate Services
KK121;Life Insurance
PP113;Tertiary Education
CC821;Electronic and Electrical Equipment Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
MN111;Scientific, Architectural and Engineering Services
RS214;Civil, Professional and Other Interest Groups
CC522;Fertiliser and Pesticide Manufacturing
II;Transport, Postal and Warehousing
BB;Mining
CC15;Beverage and Tobacco Product Manufacturing
RS11;Arts and Recreation Services
FF111;Basic Material Wholesaling
CC811;Transport Equipment Manufacturing
GH212;Food and Beverage Services
CC91;Furniture and Other Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
99999;All industries
CC912;Other Manufacturing
CC91;Furniture and Other Manufacturing
RS113;Gambling Activities
CC611;Non-Metallic Mineral Product Manufacturing
FF111;Basic Material Wholesaling
AA211;Forestry and Logging
KK12;Insurance
GH;Retail Trade and Accommodation
KK111;Banking and Financing
FF;Wholesale Trade
CC;Manufacturing
OO;Public Order, Safety and Regulatory Services
CC15;Beverage and Tobacco Product Manufacturing
CC51;Petroleum and Coal Product Manufacturing
GH131;Furniture, Electrical and Hardware Retailing
LL11;Rental and Hiring Services (except Real Estate)
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
GH211;Accommodation
PP111;Preschool Education
CC151;Beverage and Tobacco Product Manufacturing
CC521;Basic Chemical and Basic Polymer Manufacturing
CC71;Primary Metal and Metal Product Manufacturing
AA31;Fishing and Aquaculture
CC32;Pulp, Paper and Converted Paper Product Manufacturing
MN115;Computer System Design and Related Services
CC15;Beverage and Tobacco Product Manufacturing
MN11;Professional, Scientific and Technical Services
EE121;Heavy and Civil Engineering Construction
RS113;Gambling Activities
MN113;Advertising, Market Research and Management Services
CC51;Petroleum and Coal Product Manufacturing
KK111;Banking and Financing
II12;Rail, Water, Air and Other Transport
II133;Warehousing and Storage Services
RS112;Sport and Recreation Activities
FF115;Other Goods Wholesaling
AA14;Poultry, Deer and Other Livestock Farming
EE12;Heavy and Civil Engineering Construction
II132;Transport Support Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC911;Furniture Manufacturing
EE11;Building Construction
CC311;Wood Product Manufacturing
CC;Manufacturing
CC32;Pulp, Paper and Converted Paper Product Manufacturing
EE121;Heavy and Civil Engineering Construction
CC411;Printing
CC61;Non-Metallic Mineral Product Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
MN112;Legal and Accounting Services
RS112;Sport and Recreation Activities
II12;Rail, Water, Air and Other Transport
BB;Mining
KK121;Life Insurance
EE;Construction
CC721;Fabricated Metal Product Manufacturing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
II132;Transport Support Services
CC511;Petroleum and Coal Product Manufacturing
PP114;Adult, Community and Other Education
FF115;Other Goods Wholesaling
MN;Professional, Scientific, Technical, Administrative and Support Services
RS113;Gambling Activities
RS211;Repair and Maintenance
CC51;Petroleum and Coal Product Manufacturing
EE113;Non-Residential Building Construction
FF115;Other Goods Wholesaling
JJ;Information Media and Telecommunications
EE131;Construction Services
RS111;Heritage and Artistic Activities
DD;Electricity, Gas, Water and Waste Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
EE121;Heavy and Civil Engineering Construction
GH131;Furniture, Electrical and Hardware Retailing
CC91;Furniture and Other Manufacturing
RS21;Other Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
EE131;Construction Services
MN115;Computer System Design and Related Services
EE112;Residential Building Construction
CC;Manufacturing
PP112;School Education
MN113;Advertising, Market Research and Management Services
AA121;Sheep, Beef Cattle and Grain Farming
MN113;Advertising, Market Research and Management Services
II11;Road Transport
CC61;Non-Metallic Mineral Product Manufacturing
CC81;Transport Equipment Manufacturing
CC211;Textile and Leather Manufacturing
AA21;Forestry and Logging
PP;Education and Training
EE13;Construction Services
II111;Road Transport
LL111;Rental and Hiring Services (except Real Estate)
MN11;Professional, Scientific and Technical Services
LL111;Rental and Hiring Services (except Real Estate)
MN211;Travel Agency and Tour Arrangement Services
GH;Retail Trade and Accommodation
CC21;Textile, Leather, Clothing and Footwear Manufacturing
GH212;Food and Beverage Services
CC52;Basic Chemical and Chemical Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
CC521;Basic Chemical and Basic Polymer Manufacturing
MN211;Travel Agency and Tour Arrangement Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC522;Fertiliser and Pesticide Manufacturing
KK13;Auxiliary Finance and Insurance Services
PP;Education and Training
DD;Electricity, Gas, Water and Waste Services
RS;Arts, Recreation and Other Services
LL111;Rental and Hiring Services (except Real Estate)
RS112;Sport and Recreation Activities
FF114;Grocery, Liquor and Tobacco Product Wholesaling
FF114;Grocery, Liquor and Tobacco Product Wholesaling
AA13;Dairy Cattle Farming
AA12;Sheep, Beef Cattle and Grain Farming
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
AA12;Sheep, Beef Cattle and Grain Farming
CC81;Transport Equipment Manufacturing
99999;All industries
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN114;Veterinary and Other Professional Services
JJ;Information Media and Telecommunications
FF116;Commission Based Wholesaling
GH212;Food and Beverage Services
CC311;Wood Product Manufacturing
II111;Road Transport
EE11;Building Construction
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
CC;Manufacturing
LL12;Property Operators and Real Estate Services
OO213;Public Order, Safety and Regulatory Services
CC911;Furniture Manufacturing
MN211;Travel Agency and Tour Arrangement Services
II111;Road Transport
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC41;Printing
MN114;Veterinary and Other Professional Services
MN115;Computer System Design and Related Services
MN212;Employment and Other Administrative Services
CC522;Fertiliser and Pesticide Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
DD;Electricity, Gas, Water and Waste Services
FF115;Other Goods Wholesaling
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
CC91;Furniture and Other Manufacturing
RS112;Sport and Recreation Activities
JJ12;Telecommunications, Internet and Library Services
AA11;Horticulture and Fruit Growing
AA141;Poultry, Deer and Other Livestock Farming
CC212;Clothing, Knitted Products and Footwear Manufacturing
AA14;Poultry, Deer and Other Livestock Farming
CC811;Transport Equipment Manufacturing
JJ12;Telecommunications, Internet and Library Services
MN211;Travel Agency and Tour Arrangement Services
MN114;Veterinary and Other Professional Services
GH135;Non-Store and Commission Based Retailing
QQ111;Hospitals
CC821;Electronic and Electrical Equipment Manufacturing
EE13;Construction Services
CC611;Non-Metallic Mineral Product Manufacturing
JJ11;Information Media Services
LL11;Rental and Hiring Services (except Real Estate)
99999;All industries
MN112;Legal and Accounting Services
MN115;Computer System Design and Related Services
CC912;Other Manufacturing
LL122;Non-Residential Property Operation
RS214;Civil, Professional and Other Interest Groups
CC821;Electronic and Electrical Equipment Manufacturing
BB;Mining
MN112;Legal and Accounting Services
GH131;Furniture, Electrical and Hardware Retailing
EE;Construction
CC611;Non-Metallic Mineral Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
KK11;Finance
CC61;Non-Metallic Mineral Product Manufacturing
AA211;Forestry and Logging
FF;Wholesale Trade
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
II132;Transport Support Services
MN112;Legal and Accounting Services
CC71;Primary Metal and Metal Product Manufacturing
MN11;Professional, Scientific and Technical Services
FF;Wholesale Trade
CC51;Petroleum and Coal Product Manufacturing
CC822;Machinery Manufacturing
MN212;Employment and Other Administrative Services
RS113;Gambling Activities
AA121;Sheep, Beef Cattle and Grain Farming
PP114;Adult, Community and Other Education
ZZ11;Food product manufacturing
QQ113;Residential Care Services and Social Assistance
KK11;Finance
RS11;Arts and Recreation Services
KK12;Insurance
CC71;Primary Metal and Metal Product Manufacturing
AA31;Fishing and Aquaculture
CC151;Beverage and Tobacco Product Manufacturing
CC151;Beverage and Tobacco Product Manufacturing
MN;Professional, Scientific, Technical, Administrative and Support Services
CC41;Printing
RS111;Heritage and Artistic Activities
KK11;Finance
DD11;Electricity and Gas Supply
CC721;Fabricated Metal Product Manufacturing
CC711;Primary Metal and Metal Product Manufacturing
EE121;Heavy and Civil Engineering Construction
CC51;Petroleum and Coal Product Manufacturing
II133;Warehousing and Storage Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
RS111;Heritage and Artistic Activities
AA111;Horticulture and Fruit Growing
MN212;Employment and Other Administrative Services
CC52;Basic Chemical and Chemical Product Manufacturing
JJ;Information Media and Telecommunications
II111;Road Transport
MN111;Scientific, Architectural and Engineering Services
JJ;Information Media and Telecommunications
CC912;Other Manufacturing
KK122;Health and General Insurance
FF116;Commission Based Wholesaling
AA211;Forestry and Logging
II;Transport, Postal and Warehousing
MN21;Administrative and Support Services
QQ111;Hospitals
KK131;Auxiliary Finance and Insurance Services
CC821;Electronic and Electrical Equipment Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
JJ12;Telecommunications, Internet and Library Services
99999;All industries
JJ12;Telecommunications, Internet and Library Services
PP111;Preschool Education
CC41;Printing
JJ11;Information Media Services
EE131;Construction Services
QQ112;Medical and Other Health Care Services
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
PP114;Adult, Community and Other Education
RS;Arts, Recreation and Other Services
CC53;Polymer Product and Rubber Product Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
FF;Wholesale Trade
GH211;Accommodation
RS211;Repair and Maintenance
GH13;Other Store-Based Retailing and Non Store Retailing
CC61;Non-Metallic Mineral Product Manufacturing
EE;Construction
LL12;Property Operators and Real Estate Services
CC82;Machinery and Other Equipment Manufacturing
MN211;Travel Agency and Tour Arrangement Services
RS211;Repair and Maintenance
CC511;Petroleum and Coal Product Manufacturing
LL;Rental, Hiring and Real Estate Services
GH21;Accommodation and Food Services
LL112;Non-Financial Asset Leasing
FF112;Machinery and Equipment Wholesaling
CC531;Polymer Product and Rubber Product Manufacturing
KK13;Auxiliary Finance and Insurance Services
CC411;Printing
GH133;Department Stores
GH134;Pharmaceutical and Other Store Based Retailing
CC15;Beverage and Tobacco Product Manufacturing
CC911;Furniture Manufacturing
CC912;Other Manufacturing
LL112;Non-Financial Asset Leasing
MN114;Veterinary and Other Professional Services
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
GH135;Non-Store and Commission Based Retailing
AA14;Poultry, Deer and Other Livestock Farming
QQ111;Hospitals
CC32;Pulp, Paper and Converted Paper Product Manufacturing
MN112;Legal and Accounting Services
II13;Postal, Courier, Transport Support, and Warehousing Services
AA131;Dairy Cattle Farming
EE112;Residential Building Construction
GH211;Accommodation
FF111;Basic Material Wholesaling
EE131;Construction Services
PP113;Tertiary Education
CC911;Furniture Manufacturing
FF116;Commission Based Wholesaling
RS21;Other Services
MN;Professional, Scientific, Technical, Administrative and Support Services
II;Transport, Postal and Warehousing
EE11;Building Construction
CC521;Basic Chemical and Basic Polymer Manufacturing
DD11;Electricity and Gas Supply
JJ;Information Media and Telecommunications
LL123;Real Estate Services
KK;Financial and Insurance Services
AA;Agriculture, Forestry and Fishing
QQ112;Medical and Other Health Care Services
GH135;Non-Store and Commission Based Retailing
CC411;Printing
CC531;Polymer Product and Rubber Product Manufacturing
LL;Rental, Hiring and Real Estate Services
CC521;Basic Chemical and Basic Polymer Manufacturing
AA111;Horticulture and Fruit Growing
CC15;Beverage and Tobacco Product Manufacturing
LL123;Real Estate Services
KK112;Financial Asset Investing
RS11;Arts and Recreation Services
FF112;Machinery and Equipment Wholesaling
CC61;Non-Metallic Mineral Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
CC311;Wood Product Manufacturing
MN115;Computer System Design and Related Services
ZZ11;Food Product Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
AA11;Horticulture and Fruit Growing
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
QQ111;Hospitals
GH133;Department Stores
CC912;Other Manufacturing
GH211;Accommodation
QQ;Health Care and Social Assistance
AA131;Dairy Cattle Farming
CC151;Beverage and Tobacco Product Manufacturing
QQ112;Medical and Other Health Care Services
JJ11;Information Media Services
II133;Warehousing and Storage Services
DD;Electricity, Gas, Water and Waste Services
LL;Rental, Hiring and Real Estate Services
GH212;Food and Beverage Services
CC311;Wood Product Manufacturing
KK11;Finance
CC51;Petroleum and Coal Product Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
AA;Agriculture, Forestry and Fishing
ZZ11;Food Product Manufacturing
AA11;Horticulture and Fruit Growing
FF;Wholesale Trade
II13;Postal, Courier, Transport Support, and Warehousing Services
KK121;Life Insurance
II11;Road Transport
EE13;Construction Services
CC32;Pulp, Paper and Converted Paper Product Manufacturing
GH133;Department Stores
FF114;Grocery, Liquor and Tobacco Product Wholesaling
RS214;Civil, Professional and Other Interest Groups
CC611;Non-Metallic Mineral Product Manufacturing
KK11;Finance
AA211;Forestry and Logging
AA21;Forestry and Logging
GH212;Food and Beverage Services
KK11;Finance
LL11;Rental and Hiring Services (except Real Estate)
CC211;Textile and Leather Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC912;Other Manufacturing
CC822;Machinery Manufacturing
OO21;Public Order, Safety and Regulatory Services
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN212;Employment and Other Administrative Services
AA13;Dairy Cattle Farming
AA121;Sheep, Beef Cattle and Grain Farming
MN113;Advertising, Market Research and Management Services
OO213;Public Order, Safety and Regulatory Services
JJ12;Telecommunications, Internet and Library Services
II;Transport, Postal and Warehousing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
MN21;Administrative and Support Services
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
RS113;Gambling Activities
EE;Construction
AA111;Horticulture and Fruit Growing
CC711;Primary Metal and Metal Product Manufacturing
CC;Manufacturing
MN212;Employment and Other Administrative Services
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
RS111;Heritage and Artistic Activities
CC911;Furniture Manufacturing
EE;Construction
KK;Financial and Insurance Services
CC721;Fabricated Metal Product Manufacturing
MN114;Veterinary and Other Professional Services
MN;Professional, Scientific, Technical, Administrative and Support Services
CC211;Textile and Leather Manufacturing
EE13;Construction Services
RS;Arts, Recreation and Other Services
AA;Agriculture, Forestry and Fishing
ZZ11;Food product manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
EE12;Heavy and Civil Engineering Construction
CC72;Fabricated Metal Product Manufacturing
EE131;Construction Services
MN212;Employment and Other Administrative Services
MN213;Building Cleaning, Pest Control and Other Support Services
CC52;Basic Chemical and Chemical Product Manufacturing
GH135;Non-Store and Commission Based Retailing
CC;Manufacturing
II;Transport, Postal and Warehousing
CC41;Printing
II131;Postal and Courier Pick Up and Delivery Services
KK12;Insurance
KK;Financial and Insurance Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
AA141;Poultry, Deer and Other Livestock Farming
CC811;Transport Equipment Manufacturing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
OO21;Public Order, Safety and Regulatory Services
RS21;Other Services
KK12;Insurance
KK;Financial and Insurance Services
PP112;School Education
MN212;Employment and Other Administrative Services
FF116;Commission Based Wholesaling
AA211;Forestry and Logging
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC41;Printing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
MN213;Building Cleaning, Pest Control and Other Support Services
MN112;Legal and Accounting Services
MN213;Building Cleaning, Pest Control and Other Support Services
MN111;Scientific, Architectural and Engineering Services
KK131;Auxiliary Finance and Insurance Services
CC521;Basic Chemical and Basic Polymer Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
CC31;Wood Product Manufacturing
RS211;Repair and Maintenance
GH135;Non-Store and Commission Based Retailing
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
BB;Mining
CC711;Primary Metal and Metal Product Manufacturing
CC611;Non-Metallic Mineral Product Manufacturing
II132;Transport Support Services
CC531;Polymer Product and Rubber Product Manufacturing
CC711;Primary Metal and Metal Product Manufacturing
GH131;Furniture, Electrical and Hardware Retailing
II11;Road Transport
GH134;Pharmaceutical and Other Store Based Retailing
CC911;Furniture Manufacturing
MN;Professional, Scientific, Technical, Administrative and Support Services
KK12;Insurance
CC411;Printing
CC522;Fertiliser and Pesticide Manufacturing
FF111;Basic Material Wholesaling
JJ12;Telecommunications, Internet and Library Services
PP111;Preschool Education
LL122;Non-Residential Property Operation
CC15;Beverage and Tobacco Product Manufacturing
MN211;Travel Agency and Tour Arrangement Services
JJ12;Telecommunications, Internet and Library Services
BB;Mining
MN213;Building Cleaning, Pest Control and Other Support Services
QQ113;Residential Care Services and Social Assistance
EE131;Construction Services
JJ;Information Media and Telecommunications
MN212;Employment and Other Administrative Services
RS211;Repair and Maintenance
CC82;Machinery and Other Equipment Manufacturing
JJ12;Telecommunications, Internet and Library Services
AA121;Sheep, Beef Cattle and Grain Farming
MN112;Legal and Accounting Services
EE;Construction
KK131;Auxiliary Finance and Insurance Services
EE121;Heavy and Civil Engineering Construction
LL111;Rental and Hiring Services (except Real Estate)
FF114;Grocery, Liquor and Tobacco Product Wholesaling
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
GH134;Pharmaceutical and Other Store Based Retailing
CC531;Polymer Product and Rubber Product Manufacturing
LL11;Rental and Hiring Services (except Real Estate)
PP114;Adult, Community and Other Education
CC822;Machinery Manufacturing
EE121;Heavy and Civil Engineering Construction
AA131;Dairy Cattle Farming
AA211;Forestry and Logging
AA131;Dairy Cattle Farming
CC53;Polymer Product and Rubber Product Manufacturing
CC61;Non-Metallic Mineral Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
CC151;Beverage and Tobacco Product Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
CC711;Primary Metal and Metal Product Manufacturing
GH133;Department Stores
II12;Rail, Water, Air and Other Transport
QQ;Health Care and Social Assistance
KK131;Auxiliary Finance and Insurance Services
KK112;Financial Asset Investing
AA141;Poultry, Deer and Other Livestock Farming
CC53;Polymer Product and Rubber Product Manufacturing
MN115;Computer System Design and Related Services
CC31;Wood Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
II111;Road Transport
LL;Rental, Hiring and Real Estate Services
CC822;Machinery Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
MN11;Professional, Scientific and Technical Services
FF115;Other Goods Wholesaling
QQ112;Medical and Other Health Care Services
AA11;Horticulture and Fruit Growing
PP;Education and Training
CC52;Basic Chemical and Chemical Product Manufacturing
JJ;Information Media and Telecommunications
MN112;Legal and Accounting Services
MN112;Legal and Accounting Services
MN212;Employment and Other Administrative Services
KK121;Life Insurance
GH212;Food and Beverage Services
LL112;Non-Financial Asset Leasing
CC91;Furniture and Other Manufacturing
EE131;Construction Services
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
RS111;Heritage and Artistic Activities
LL;Rental, Hiring and Real Estate Services
LL111;Rental and Hiring Services (except Real Estate)
GH134;Pharmaceutical and Other Store Based Retailing
CC711;Primary Metal and Metal Product Manufacturing
FF116;Commission Based Wholesaling
FF111;Basic Material Wholesaling
CC15;Beverage and Tobacco Product Manufacturing
CC822;Machinery Manufacturing
RS212;Personal Care, Funeral and Other Personal Services
GH212;Food and Beverage Services
II11;Road Transport
OO213;Public Order, Safety and Regulatory Services
CC81;Transport Equipment Manufacturing
CC211;Textile and Leather Manufacturing
II132;Transport Support Services
CC15;Beverage and Tobacco Product Manufacturing
CC91;Furniture and Other Manufacturing
AA13;Dairy Cattle Farming
MN113;Advertising, Market Research and Management Services
GH;Retail Trade and Accommodation
CC211;Textile and Leather Manufacturing
FF115;Other Goods Wholesaling
KK111;Banking and Financing
ZZ11;Food product manufacturing
PP111;Preschool Education
GH;Retail Trade and Accommodation
FF112;Machinery and Equipment Wholesaling
LL11;Rental and Hiring Services (except Real Estate)
EE12;Heavy and Civil Engineering Construction
KK122;Health and General Insurance
AA11;Horticulture and Fruit Growing
KK13;Auxiliary Finance and Insurance Services
CC51;Petroleum and Coal Product Manufacturing
EE;Construction
AA12;Sheep, Beef Cattle and Grain Farming
QQ111;Hospitals
GH21;Accommodation and Food Services
DD11;Electricity and Gas Supply
EE11;Building Construction
CC72;Fabricated Metal Product Manufacturing
KK112;Financial Asset Investing
CC911;Furniture Manufacturing
PP111;Preschool Education
MN212;Employment and Other Administrative Services
GH211;Accommodation
AA11;Horticulture and Fruit Growing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
QQ;Health Care and Social Assistance
CC21;Textile, Leather, Clothing and Footwear Manufacturing
KK112;Financial Asset Investing
PP111;Preschool Education
LL11;Rental and Hiring Services (except Real Estate)
II133;Warehousing and Storage Services
OO;Public Order, Safety and Regulatory Services
GH212;Food and Beverage Services
CC511;Petroleum and Coal Product Manufacturing
CC52;Basic Chemical and Chemical Product Manufacturing
GH212;Food and Beverage Services
KK121;Life Insurance
GH;Retail Trade and Accommodation
OO21;Public Order, Safety and Regulatory Services
GH134;Pharmaceutical and Other Store Based Retailing
GH135;Non-Store and Commission Based Retailing
MN111;Scientific, Architectural and Engineering Services
RS113;Gambling Activities
CC811;Transport Equipment Manufacturing
FF116;Commission Based Wholesaling
RS111;Heritage and Artistic Activities
PP114;Adult, Community and Other Education
KK131;Auxiliary Finance and Insurance Services
FF116;Commission Based Wholesaling
CC91;Furniture and Other Manufacturing
CC32;Pulp, Paper and Converted Paper Product Manufacturing
LL123;Real Estate Services
RS11;Arts and Recreation Services
KK131;Auxiliary Finance and Insurance Services
KK11;Finance
JJ12;Telecommunications, Internet and Library Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
QQ;Health Care and Social Assistance
MN213;Building Cleaning, Pest Control and Other Support Services
KK13;Auxiliary Finance and Insurance Services
FF112;Machinery and Equipment Wholesaling
AA31;Fishing and Aquaculture
CC;Manufacturing
LL;Rental, Hiring and Real Estate Services
LL123;Real Estate Services
II133;Warehousing and Storage Services
GH133;Department Stores
GH212;Food and Beverage Services
RS111;Heritage and Artistic Activities
CC721;Fabricated Metal Product Manufacturing
JJ12;Telecommunications, Internet and Library Services
CC31;Wood Product Manufacturing
MN113;Advertising, Market Research and Management Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC61;Non-Metallic Mineral Product Manufacturing
CC811;Transport Equipment Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
FF116;Commission Based Wholesaling
CC41;Printing
EE11;Building Construction
CC521;Basic Chemical and Basic Polymer Manufacturing
II;Transport, Postal and Warehousing
PP112;School Education
II111;Road Transport
EE113;Non-Residential Building Construction
FF111;Basic Material Wholesaling
EE112;Residential Building Construction
CC821;Electronic and Electrical Equipment Manufacturing
KK112;Financial Asset Investing
KK;Financial and Insurance Services
II131;Postal and Courier Pick Up and Delivery Services
99999;All industries
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC71;Primary Metal and Metal Product Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
KK111;Banking and Financing
PP111;Preschool Education
RS212;Personal Care, Funeral and Other Personal Services
CC721;Fabricated Metal Product Manufacturing
CC611;Non-Metallic Mineral Product Manufacturing
OO;Public Order, Safety and Regulatory Services
AA14;Poultry, Deer and Other Livestock Farming
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC51;Petroleum and Coal Product Manufacturing
CC511;Petroleum and Coal Product Manufacturing
CC811;Transport Equipment Manufacturing
CC211;Textile and Leather Manufacturing
MN112;Legal and Accounting Services
CC311;Wood Product Manufacturing
DD12;Water, Sewerage, Drainage and Waste Services
LL112;Non-Financial Asset Leasing
MN211;Travel Agency and Tour Arrangement Services
EE113;Non-Residential Building Construction
LL112;Non-Financial Asset Leasing
EE12;Heavy and Civil Engineering Construction
EE121;Heavy and Civil Engineering Construction
CC531;Polymer Product and Rubber Product Manufacturing
CC15;Beverage and Tobacco Product Manufacturing
AA211;Forestry and Logging
KK112;Financial Asset Investing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
RS21;Other Services
DD11;Electricity and Gas Supply
AA121;Sheep, Beef Cattle and Grain Farming
OO21;Public Order, Safety and Regulatory Services
RS112;Sport and Recreation Activities
PP114;Adult, Community and Other Education
MN113;Advertising, Market Research and Management Services
KK122;Health and General Insurance
RS113;Gambling Activities
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
GH135;Non-Store and Commission Based Retailing
AA111;Horticulture and Fruit Growing
RS111;Heritage and Artistic Activities
CC522;Fertiliser and Pesticide Manufacturing
CC71;Primary Metal and Metal Product Manufacturing
MN11;Professional, Scientific and Technical Services
CC531;Polymer Product and Rubber Product Manufacturing
CC52;Basic Chemical and Chemical Product Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
AA131;Dairy Cattle Farming
FF116;Commission Based Wholesaling
EE12;Heavy and Civil Engineering Construction
LL111;Rental and Hiring Services (except Real Estate)
RS11;Arts and Recreation Services
KK112;Financial Asset Investing
CC531;Polymer Product and Rubber Product Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
KK121;Life Insurance
AA31;Fishing and Aquaculture
CC522;Fertiliser and Pesticide Manufacturing
FF;Wholesale Trade
DD12;Water, Sewerage, Drainage and Waste Services
EE13;Construction Services
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
OO21;Public order, safety and regulatory services
CC311;Wood Product Manufacturing
CC51;Petroleum and Coal Product Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
CC912;Other Manufacturing
FF112;Machinery and Equipment Wholesaling
MN112;Legal and Accounting Services
CC;Manufacturing
RS111;Heritage and Artistic Activities
EE131;Construction Services
KK111;Banking and Financing
MN21;Administrative and Support Services
MN113;Advertising, Market Research and Management Services
EE;Construction
CC311;Wood Product Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC61;Non-Metallic Mineral Product Manufacturing
CC522;Fertiliser and Pesticide Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
LL123;Real Estate Services
CC51;Petroleum and Coal Product Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
GH212;Food and Beverage Services
LL;Rental, Hiring and Real Estate Services
JJ11;Information Media Services
GH21;Accommodation and Food Services
RS21;Other Services
JJ12;Telecommunications, Internet and Library Services
GH13;Other Store-Based Retailing and Non Store Retailing
CC91;Furniture and Other Manufacturing
GH212;Food and Beverage Services
II111;Road Transport
LL112;Non-Financial Asset Leasing
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
DD11;Electricity and Gas Supply
MN213;Building Cleaning, Pest Control and Other Support Services
LL112;Non-Financial Asset Leasing
AA14;Poultry, Deer and Other Livestock Farming
FF;Wholesale Trade
EE131;Construction Services
EE131;Construction Services
